2096921,2096921, 153811, 747798
2096921,2096921, 153664, 747856
2096921,2096921, 153557, 748028
2096921,2096921, 154101, 748562
2096921,2096921, 153976, 748474
2096921,2096921, 153714, 748518
2096921,2096921, 153669, 748229
2096921,2096921, 153548, 748279
2096921,2096921, 153415, 748048
2096921,2096921, 153513, 748182
2096921,2096921, 153604, 748244
2096921,2096921, 153763, 748094
2096921,2096921, 153776, 748284
2096921,2096921, 153812, 748181
2096921,2096921, 154003, 748267
2096921,2096921, 153880, 748124
2096921,2096921, 153664, 748242
2096921,2096921, 153638, 748119
2096921,2096921, 153533, 748165
2096921,2096921, 153395, 748298
2096921,2096921, 153831, 747944
2096921,2096921, 153890, 748089
2096921,2096921, 153799, 748032
2096921,2096921, 153481, 748214
2096921,2096921, 153824, 748084
2096921,2096921, 153888, 748492
2096921,2096921, 153864, 748592
2096921,2096921, 153913, 748489
2096921,2096921, 153818, 748259
2096921,2096921, 153816, 748083
2096921,2096921, 153685, 747856
2096921,2096921, 154000, 747954
2096921,2096921, 153909, 748193
2096921,2096921, 153556, 748617
2096921,2096921, 153714, 748543
2096921,2096921, 153801, 748243
2096921,2096921, 153687, 748303
2096921,2096921, 153920, 748333
2096921,2096921, 153701, 748544
2096921,2096921, 153414, 748225
2096921,2096921, 153614, 748137
2096921,2096921, 154059, 748109
2096921,2096921, 153422, 748204
2096921,2096921, 153598, 748247
2096921,2096921, 153852, 748298
2096921,2096921, 153720, 748246
2096921,2096921, 153201, 748368
2096921,2096921, 153484, 748315
2096921,2096921, 153354, 748111
2096921,2096921, 153447, 747813
2096921,2096921, 153679, 747726
2096921,2096921, 153839, 747955
2096921,2096921, 153616, 747959
2096921,2096921, 153574, 747985
2096921,2096921, 154043, 748043
2096921,2096921, 153820, 748207
2096921,2096921, 153597, 748116
2096921,2096921, 153730, 747832
2096921,2096921, 153531, 747775
2096921,2096921, 153582, 747962
2096921,2096921, 153780, 747632
2096921,2096921, 153981, 747680
2096921,2096921, 154101, 747796
2096921,2096921, 153903, 747802
2096921,2096921, 153730, 747726
2096921,2096921, 153893, 747739
2096921,2096921, 153502, 747979
2096921,2096921, 153550, 747653
2096921,2096921, 153962, 747708
2096921,2096921, 153689, 747471
2096921,2096921, 153409, 747393
2096921,2096921, 153427, 747712
2096921,2096921, 153792, 747827
2096921,2096921, 153965, 747764
2096921,2096921, 154085, 747670
2096921,2096921, 153624, 747274
2096921,2096921, 153755, 747591
2096921,2096921, 153290, 747482
2096921,2096921, 153656, 747050
2096921,2096921, 153490, 747232
2096921,2096921, 153605, 746955
2096921,2096921, 153679, 747341
2096921,2096921, 153317, 747185
2096921,2096921, 153672, 746849
2096921,2096921, 153642, 746759
2096921,2096921, 153589, 746768
2096921,2096921, 153223, 747147
2096921,2096921, 153016, 746855
